entidad financiera,meses,provincia,canton,estado del punto,tipo de punto de venta,region,monto facturado,nro. consumos,nro. puntos ventas,ano,meses_num,archivo origen
datafast,febrero,tungurahua,san pedro de pelileo,activo,pos caja,sierra,14680.21,434,16,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,tungurahua,tisaleo,activo,pos caja,sierra,278.92,10,3,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,bolivar,caluma,activo,pos caja,sierra,480.31,11,2,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,bolivar,guaranda,activo,pos caja,sierra,187386.92,3200,27,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,bolivar,san miguel,activo,pos caja,sierra,35970.57,882,9,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,canar,azogues,activo,pos caja,sierra,13433.93,276,14,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,canar,la troncal,activo,pos caja,sierra,16973.35,449,7,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,los rios,baba,activo,pos caja,costa,5781.53,107,5,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,los rios,babahoyo,activo,pos caja,costa,867084.19,18059,142,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,los rios,buena fe,activo,pos caja,costa,17143.34,593,12,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,los rios,montalvo,activo,pos caja,costa,16903.84,420,9,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,los rios,puebloviejo,activo,pos caja,costa,2225.98,62,3,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,los rios,quevedo,activo,pos caja,costa,1106632.1,20015,143,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,los rios,urdaneta,activo,pos caja,costa,1908.97,12,3,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,los rios,valencia,activo,pos caja,costa,24738.52,650,10,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,los rios,ventanas,activo,pos caja,costa,20255.03,533,14,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,los rios,vinces,activo,pos caja,costa,100304.16,2288,34,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,bolivar,activo,pos caja,costa,5596.12,167,4,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,chone,activo,pos caja,costa,75289.23,1355,36,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,el carmen,activo,pos caja,costa,15548.7,425,11,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,flavio alfaro,activo,pos caja,costa,2848.26,70,6,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,jipijapa,activo,pos caja,costa,253733.44,5837,30,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,junin,activo,pos caja,costa,317.02,12,1,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,manta,activo,pos caja,costa,3969687.24,67965,410,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,montecristi,activo,pos caja,costa,348258.75,7270,39,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,pajan,activo,pos caja,costa,4020.75,100,9,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,pedernales,activo,pos caja,costa,55937.58,1363,19,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,pichincha,activo,pos caja,costa,1552.71,56,3,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,portoviejo,activo,pos caja,costa,3092787.79,53136,241,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,puerto lopez,activo,pos caja,costa,28702.01,734,7,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,rocafuerte,activo,pos caja,costa,38219.94,1557,13,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,san vicente,activo,pos caja,costa,16442.92,596,10,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,santa ana,activo,pos caja,costa,18548.16,434,8,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,sucre,activo,pos caja,costa,11365.52,842,11,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,manabi,tosagua,activo,pos caja,costa,20714.79,589,9,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,morona,morona,activo,pos caja,oriente,48736.72,936,20,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,morona,sucua,activo,pos caja,oriente,1535.41,54,2,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,zamora,yantzaza,activo,pos caja,oriente,14571.19,349,6,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,febrero,zamora,zamora,activo,pos caja,oriente,12148.45,368,8,2019,2,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,azuay,camilo ponce enriquez,activo,pos caja,sierra,1273.16,7,1,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,azuay,cuenca,activo,pos,sierra,22227852.97,249196,4397,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,azuay,cuenca,activo,pos caja,sierra,8473291.21,117008,622,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,azuay,gualaceo,activo,pos caja,sierra,7965.37,224,4,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,carchi,espejo,activo,pos caja,sierra,1579.75,49,3,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,carchi,mira,activo,pos caja,sierra,27.42,3,1,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,carchi,tulcan,activo,pos caja,sierra,310122.98,6687,52,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,chimborazo,alausi,activo,pos caja,sierra,22157.03,675,5,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,chimborazo,cumanda,activo,pos caja,sierra,1150.8,37,2,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,chimborazo,guamote,activo,pos caja,sierra,19.76,3,2,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,chimborazo,guano,activo,pos caja,sierra,959.33,24,2,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,chimborazo,pallatanga,activo,pos caja,sierra,37.64,2,1,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,chimborazo,riobamba,activo,pos caja,sierra,1804921.24,36828,181,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,cotopaxi,la mana,activo,pos caja,sierra,25093.25,673,12,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,cotopaxi,latacunga,activo,pos caja,sierra,1086864.37,18497,83,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,cotopaxi,pujili,activo,pos caja,sierra,42890.36,1193,16,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,cotopaxi,salcedo,activo,pos caja,sierra,21617.87,626,14,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,cotopaxi,saquisili,activo,pos caja,sierra,1888.1,43,2,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,el oro,el guabo,activo,pos caja,costa,28151.8,832,8,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,el oro,huaquillas,activo,pos caja,costa,80169.57,1486,17,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,el oro,machala,activo,pos caja,costa,3768859.52,68945,259,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,el oro,pasaje,activo,pos caja,costa,26972.91,624,15,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,el oro,pinas,activo,pos caja,costa,4261.58,70,5,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,el oro,portovelo,activo,pos caja,costa,1591.5,30,2,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,el oro,santa rosa,activo,pos caja,costa,88291.04,1745,15,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,el oro,zaruma,activo,pos caja,costa,3915.65,132,3,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,esmeraldas,atacames,activo,pos caja,costa,147533.15,4927,28,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,esmeraldas,esmeraldas,activo,pos caja,costa,1567291.27,24590,127,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,esmeraldas,quininde,activo,pos caja,costa,113454.94,3310,26,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,galapagos,santa cruz,activo,pos caja,insular,21246.15,254,1,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,alfredo baquerizo moreno (jujan),activo,pos caja,costa,559.19,19,3,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,balzar,activo,pos caja,costa,91529.57,1700,8,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,colimes,activo,pos caja,costa,134.79,1,1,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,coronel marcelino mariduena,activo,pos caja,costa,2183.1,73,2,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,daule,activo,pos caja,costa,3454215.4,88300,232,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,duran,activo,pos caja,costa,1304728.1,33220,125,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,el empalme,activo,pos caja,costa,48541.25,1523,25,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,el triunfo,activo,pos caja,costa,4886.12,77,2,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,general antonio elizalde (bucay),activo,pos caja,costa,30346.07,754,10,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,guayaquil,activo,pos,costa,166623780.7,2309398,21403,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,guayaquil,activo,pos caja,costa,57917519.86,1264137,4334,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,lomas de sargentillo,activo,pos caja,costa,11018.82,443,5,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,milagro,activo,pos caja,costa,1040463.03,20846,112,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,naranjal,activo,pos caja,costa,82737.16,1609,18,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,naranjito,activo,pos caja,costa,8480.46,162,4,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,nobol,activo,pos caja,costa,8841.01,423,5,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,palestina,activo,pos caja,costa,10357.89,321,6,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,pedro carbo,activo,pos caja,costa,1499.69,7,2,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,playas,activo,pos caja,costa,505064.2,14707,64,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,salitre (urbina jado),activo,pos caja,costa,1395.43,32,2,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,samborondon,activo,pos caja,costa,1522823.81,28819,69,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,san jacinto de yaguachi,activo,pos caja,costa,14924.62,595,10,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,santa lucia,activo,pos caja,costa,11717.5,385,6,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,guayas,simon bolivar,activo,pos caja,costa,2121.13,60,5,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,imbabura,antonio ante,activo,pos caja,sierra,27090.8,1069,18,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,imbabura,cotacachi,activo,pos caja,sierra,12420.45,518,12,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,imbabura,ibarra,activo,pos caja,sierra,2369201.15,40557,192,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,imbabura,otavalo,activo,pos caja,sierra,46719.16,1007,36,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,imbabura,pimampiro,activo,pos caja,sierra,1639.91,58,3,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,imbabura,san miguel de urcuqui,activo,pos caja,sierra,358.02,66,2,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,loja,calvas,activo,pos caja,sierra,411.05,10,1,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,loja,catamayo,activo,pos caja,sierra,10692.27,307,6,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,loja,loja,activo,pos caja,sierra,1745774.29,29376,144,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,loja,macara,activo,pos caja,sierra,1007.03,17,1,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,napo,archidona,activo,pos caja,oriente,23271.15,584,5,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,napo,el chaco,activo,pos caja,oriente,1667.02,53,3,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,napo,tena,activo,pos caja,oriente,133008.07,3064,26,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,no reporta,(blank),activo,boton de pago,no reporta,2131474.52,2512,29,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,orellana,la joya de los sachas,activo,pos caja,oriente,4665.99,110,4,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,orellana,loreto,activo,pos caja,oriente,1634.78,64,2,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,orellana,orellana,activo,pos caja,oriente,322644.57,5386,53,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,pastaza,pastaza,activo,pos caja,oriente,247584.46,4497,32,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,pichincha,cayambe,activo,pos caja,sierra,112734.86,1959,24,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,pichincha,mejia,activo,pos caja,sierra,117253.38,2510,23,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,pichincha,pedro vicente maldonado,activo,pos caja,sierra,4387.61,126,6,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,pichincha,puerto quito,activo,pos caja,sierra,2669.44,114,4,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,pichincha,quito,activo,pos,sierra,211780811.4,2340065,27367,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,pichincha,quito,activo,pos caja,sierra,102287992.3,1702019,4921,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,pichincha,ruminahui,activo,pos caja,sierra,1225666.85,35111,89,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,pichincha,san miguel de los bancos,activo,pos caja,sierra,5450.62,191,6,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,santa elena,la libertad,activo,pos caja,costa,555507.08,15491,67,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,santa elena,salinas,activo,pos caja,costa,2215075.48,44097,112,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,santa elena,santa elena,activo,pos caja,costa,472073.83,11848,27,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,santo domingo de los tsachilas,la concordia,activo,pos caja,oriente,3878.23,124,4,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,santo domingo de los tsachilas,santo domingo,activo,pos caja,oriente,2549633.37,46682,204,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,sucumbios,lago agrio,activo,pos caja,oriente,439486.91,7780,51,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,sucumbios,shushufindi,activo,pos caja,oriente,2661.19,93,5,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,sucumbios,sucumbios,activo,pos caja,oriente,37908.51,948,12,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,tungurahua,ambato,activo,pos caja,sierra,3639762.32,56666,308,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,tungurahua,banos de agua santa,activo,pos caja,sierra,8428.97,351,9,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,tungurahua,patate,activo,pos caja,sierra,1657.59,49,3,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,tungurahua,san pedro de pelileo,activo,pos caja,sierra,19126.94,505,17,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,tungurahua,tisaleo,activo,pos caja,sierra,393.47,7,3,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,bolivar,caluma,activo,pos caja,sierra,6645.14,28,3,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,bolivar,guaranda,activo,pos caja,sierra,236295.4,4052,28,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,bolivar,san miguel,activo,pos caja,sierra,40780.68,1045,10,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,canar,azogues,activo,pos caja,sierra,10270.88,263,13,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,canar,la troncal,activo,pos caja,sierra,20553.96,477,8,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,los rios,baba,activo,pos caja,costa,3858.69,82,4,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,los rios,babahoyo,activo,pos caja,costa,1010916.17,21140,146,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,los rios,buena fe,activo,pos caja,costa,22252.32,651,12,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,los rios,mocache,activo,pos caja,costa,379.57,1,1,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,los rios,montalvo,activo,pos caja,costa,21731.95,580,9,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,los rios,puebloviejo,activo,pos caja,costa,2562.07,86,3,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,los rios,quevedo,activo,pos caja,costa,1298232.7,23251,162,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,los rios,quinsaloma,activo,pos caja,costa,60.22,1,1,2019,3,puntos de venta electronicos ano 2019.xlsx
datafast,marzo,los rios,urdaneta,activo,pos caja,costa,3594.81,22,3,2019,3,puntos de venta electronicos ano 2019.xlsx
